1.535.125.280;[sample number];[timestamp per row];[timestamp from unix to excel friendly with timezone offset];[second];[binomial];[label];;FECHA Y HORA INICIAL;;;
8.461.224;6192;1535126828,00;11:07:08,00;1548;0;nonseizure;;;;;
8.438.167;6193;1535126828,25;11:07:08,25;1548,25;0;nonseizure;;;;;
8.420.233;6194;1535126828,50;11:07:08,50;1548,5;0;nonseizure;;;;;
8.413.828;6195;1535126828,75;11:07:08,75;1548,75;0;nonseizure;;;;;
8.392.053;6196;1535126829,00;11:07:09,00;1549;0;nonseizure;;;;;
8.375.400;6197;1535126829,25;11:07:09,25;1549,25;0;nonseizure;;;;;
8.384.367;6198;1535126829,50;11:07:09,50;1549,5;0;nonseizure;;;;;
8.412.547;6199;1535126829,75;11:07:09,75;1549,75;0;nonseizure;;;;;
8.493.247;6200;1535126830,00;11:07:10,00;1550;0;nonseizure;;;;;
8.571.384;6201;1535126830,25;11:07:10,25;1550,25;0;nonseizure;;;;;
8.612.375;6202;1535126830,50;11:07:10,50;1550,5;0;nonseizure;;;;;
8.623.903;6203;1535126830,75;11:07:10,75;1550,75;0;nonseizure;;;;;
8.605.970;6204;1535126831,00;11:07:11,00;1551;0;nonseizure;;;;;
8.579.070;6205;1535126831,25;11:07:11,25;1551,25;0;nonseizure;;;;;
8.549.608;6206;1535126831,50;11:07:11,50;1551,5;0;nonseizure;;;;;
8.523.990;6207;1535126831,75;11:07:11,75;1551,75;0;nonseizure;;;;;
8.491.966;6208;1535126832,00;11:07:12,00;1552;0;nonseizure;;;;;
8.471.471;6209;1535126832,25;11:07:12,25;1552,25;0;nonseizure;;;;;
8.454.819;6210;1535126832,50;11:07:12,50;1552,5;0;nonseizure;;;;;
8.444.571;6211;1535126832,75;11:07:12,75;1552,75;0;nonseizure;;;;;
8.436.885;6212;1535126833,00;11:07:13,00;1553;0;nonseizure;;;;;
8.418.952;6213;1535126833,25;11:07:13,25;1553,25;0;nonseizure;;;;;
8.418.952;6214;1535126833,50;11:07:13,50;1553,5;0;nonseizure;;;;;
8.471.471;6215;1535126833,75;11:07:13,75;1553,75;0;nonseizure;;;;;
8.603.408;6216;1535126834,00;11:07:14,00;1554;0;nonseizure;;;;;
8.759.684;6217;1535126834,25;11:07:14,25;1554,25;0;nonseizure;;;;;
8.855.755;6218;1535126834,50;11:07:14,50;1554,5;0;nonseizure;;;;;
8.880.093;6219;1535126834,75;11:07:14,75;1554,75;0;nonseizure;;;;;
8.868.564;6220;1535126835,00;11:07:15,00;1555;0;nonseizure;;;;;
8.825.012;6221;1535126835,25;11:07:15,25;1555,25;0;nonseizure;;;;;
8.778.897;6222;1535126835,50;11:07:15,50;1555,5;0;nonseizure;;;;;
8.719.975;6223;1535126835,75;11:07:15,75;1555,75;0;nonseizure;;;;;
8.666.175;6224;1535126836,00;11:07:16,00;1556;0;nonseizure;;;;;
8.626.465;6225;1535126836,25;11:07:16,25;1556,25;0;nonseizure;;;;;
8.598.285;6226;1535126836,50;11:07:16,50;1556,5;0;nonseizure;;;;;
8.603.408;6227;1535126836,75;11:07:16,75;1556,75;0;nonseizure;;;;;
8.613.656;6228;1535126837,00;11:07:17,00;1557;0;nonseizure;;;;;
8.618.779;6229;1535126837,25;11:07:17,25;1557,25;0;nonseizure;;;;;
8.614.937;6230;1535126837,50;11:07:17,50;1557,5;0;nonseizure;;;;;
8.603.408;6231;1535126837,75;11:07:17,75;1557,75;0;nonseizure;;;;;
8.579.070;6232;1535126838,00;11:07:18,00;1558;0;nonseizure;;;;;
8.550.889;6233;1535126838,25;11:07:18,25;1558,25;0;nonseizure;;;;;
8.523.990;6234;1535126838,50;11:07:18,50;1558,5;0;nonseizure;;;;;
8.513.742;6235;1535126838,75;11:07:18,75;1558,75;0;nonseizure;;;;;
8.486.842;6236;1535126839,00;11:07:19,00;1559;0;nonseizure;;;;;
8.480.437;6237;1535126839,25;11:07:19,25;1559,25;0;nonseizure;;;;;
8.457.380;6238;1535126839,50;11:07:19,50;1559,5;0;nonseizure;;;;;
8.447.133;6239;1535126839,75;11:07:19,75;1559,75;0;nonseizure;;;;;
8.433.043;6240;1535126840,00;11:07:20,00;1560;0;nonseizure;;;;;
8.424.076;6241;1535126840,25;11:07:20,25;1560,25;0;nonseizure;;;;;
8.422.795;6242;1535126840,50;11:07:20,50;1560,5;0;nonseizure;;;;;
8.408.705;6243;1535126840,75;11:07:20,75;1560,75;0;nonseizure;;;;;
8.395.895;6244;1535126841,00;11:07:21,00;1561;0;nonseizure;;;;;
8.376.681;6245;1535126841,25;11:07:21,25;1561,25;0;nonseizure;;;;;
8.368.996;6246;1535126841,50;11:07:21,50;1561,5;0;nonseizure;;;;;
8.362.591;6247;1535126841,75;11:07:21,75;1561,75;0;nonseizure;;;;;
8.356.186;6248;1535126842,00;11:07:22,00;1562;0;nonseizure;;;;;
8.339.534;6249;1535126842,25;11:07:22,25;1562,25;0;nonseizure;;;;;
8.338.252;6250;1535126842,50;11:07:22,50;1562,5;0;nonseizure;;;;;
8.325.443;6251;1535126842,75;11:07:22,75;1562,75;0;nonseizure;;;;;
8.321.600;6252;1535126843,00;11:07:23,00;1563;0;nonseizure;;;;;
8.306.229;6253;1535126843,25;11:07:23,25;1563,25;0;nonseizure;;;;;
8.299.824;6254;1535126843,50;11:07:23,50;1563,5;0;nonseizure;;;;;
8.294.701;6255;1535126843,75;11:07:23,75;1563,75;0;nonseizure;;;;;
8.284.452;6256;1535126844,00;11:07:24,00;1564;0;nonseizure;;;;;
8.276.767;6257;1535126844,25;11:07:24,25;1564,25;0;nonseizure;;;;;
8.265.239;6258;1535126844,50;11:07:24,50;1564,5;0;nonseizure;;;;;
8.265.239;6259;1535126844,75;11:07:24,75;1564,75;0;nonseizure;;;;;
8.258.834;6260;1535126845,00;11:07:25,00;1565;0;nonseizure;;;;;
8.249.867;6261;1535126845,25;11:07:25,25;1565,25;0;nonseizure;;;;;
8.243.463;6262;1535126845,50;11:07:25,50;1565,5;0;nonseizure;;;;;
8.233.215;6263;1535126845,75;11:07:25,75;1565,75;0;nonseizure;;;;;
8.221.686;6264;1535126846,00;11:07:26,00;1566;0;nonseizure;;;;;
8.217.844;6265;1535126846,25;11:07:26,25;1566,25;0;nonseizure;;;;;
8.211.439;6266;1535126846,50;11:07:26,50;1566,5;0;nonseizure;;;;;
8.201.191;6267;1535126846,75;11:07:26,75;1566,75;0;nonseizure;;;;;
8.203.753;6268;1535126847,00;11:07:27,00;1567;0;nonseizure;;;;;
8.189.663;6269;1535126847,25;11:07:27,25;1567,25;0;nonseizure;;;;;
8.183.258;6270;1535126847,50;11:07:27,50;1567,5;0;nonseizure;;;;;
8.174.292;6271;1535126847,75;11:07:27,75;1567,75;0;nonseizure;;;;;
8.166.606;6272;1535126848,00;11:07:28,00;1568;0;nonseizure;;;;;
8.162.763;6273;1535126848,25;11:07:28,25;1568,25;0;nonseizure;;;;;
8.153.796;6274;1535126848,50;11:07:28,50;1568,5;0;nonseizure;;;;;
8.148.673;6275;1535126848,75;11:07:28,75;1568,75;0;nonseizure;;;;;
8.140.986;6276;1535126849,00;11:07:29,00;1569;0;nonseizure;;;;;
8.143.549;6277;1535126849,25;11:07:29,25;1569,25;0;nonseizure;;;;;
8.128.178;6278;1535126849,50;11:07:29,50;1569,5;0;nonseizure;;;;;
8.128.178;6279;1535126849,75;11:07:29,75;1569,75;0;nonseizure;;;;;
8.138.425;6280;1535126850,00;11:07:30,00;1570;0;nonseizure;;;;;
8.128.178;6281;1535126850,25;11:07:30,25;1570,25;0;nonseizure;;;;;
8.125.615;6282;1535126850,50;11:07:30,50;1570,5;0;nonseizure;;;;;
8.135.863;6283;1535126850,75;11:07:30,75;1570,75;0;nonseizure;;;;;
8.143.549;6284;1535126851,00;11:07:31,00;1571;0;nonseizure;;;;;
8.139.706;6285;1535126851,25;11:07:31,25;1571,25;0;nonseizure;;;;;
8.143.549;6286;1535126851,50;11:07:31,50;1571,5;0;nonseizure;;;;;
8.149.954;6287;1535126851,75;11:07:31,75;1571,75;0;nonseizure;;;;;
8.149.954;6288;1535126852,00;11:07:32,00;1572;0;nonseizure;;;;;
8.160.201;6289;1535126852,25;11:07:32,25;1572,25;0;nonseizure;;;;;
8.228.091;6290;1535126852,50;11:07:32,50;1572,5;0;nonseizure;;;;;
8.310.072;6291;1535126852,75;11:07:32,75;1572,75;0;nonseizure;;;;;
8.370.276;6292;1535126853,00;11:07:33,00;1573;0;nonseizure;;;;;
8.398.457;6293;1535126853,25;11:07:33,25;1573,25;0;nonseizure;;;;;
8.404.861;6294;1535126853,50;11:07:33,50;1573,5;0;nonseizure;;;;;
8.395.895;6295;1535126853,75;11:07:33,75;1573,75;0;nonseizure;;;;;
8.420.233;6296;1535126854,00;11:07:34,00;1574;0;nonseizure;;;;;
8.457.380;6297;1535126854,25;11:07:34,25;1574,25;0;nonseizure;;;;;
8.479.156;6298;1535126854,50;11:07:34,50;1574,5;0;nonseizure;;;;;
8.495.809;6299;1535126854,75;11:07:34,75;1574,75;0;nonseizure;;;;;
8.486.842;6300;1535126855,00;11:07:35,00;1575;0;nonseizure;;;;;
8.462.504;6301;1535126855,25;11:07:35,25;1575,25;0;nonseizure;;;;;
8.425.357;6302;1535126855,50;11:07:35,50;1575,5;0;nonseizure;;;;;
8.394.614;6303;1535126855,75;11:07:35,75;1575,75;0;nonseizure;;;;;
8.361.309;6304;1535126856,00;11:07:36,00;1576;0;nonseizure;;;;;
8.339.534;6305;1535126856,25;11:07:36,25;1576,25;0;nonseizure;;;;;
8.330.566;6306;1535126856,50;11:07:36,50;1576,5;0;nonseizure;;;;;
8.313.914;6307;1535126856,75;11:07:36,75;1576,75;0;nonseizure;;;;;
8.302.386;6308;1535126857,00;11:07:37,00;1577;0;nonseizure;;;;;
8.287.015;6309;1535126857,25;11:07:37,25;1577,25;0;nonseizure;;;;;
8.275.486;6310;1535126857,50;11:07:37,50;1577,5;0;nonseizure;;;;;
8.299.824;6311;1535126857,75;11:07:37,75;1577,75;0;nonseizure;;;;;
8.390.771;6312;1535126858,00;11:07:38,00;1578;0;nonseizure;;;;;
8.541.923;6313;1535126858,25;11:07:38,25;1578,25;0;nonseizure;;;;;
8.671.298;6314;1535126858,50;11:07:38,50;1578,5;0;nonseizure;;;;;
8.727.660;6315;1535126858,75;11:07:38,75;1578,75;0;nonseizure;;;;;
8.740.469;6316;1535126859,00;11:07:39,00;1579;0;nonseizure;;;;;
8.722.536;6317;1535126859,25;11:07:39,25;1579,25;0;nonseizure;;;;;
8.673.861;6318;1535126859,50;11:07:39,50;1579,5;0;nonseizure;;;;;
8.617.498;6319;1535126859,75;11:07:39,75;1579,75;0;nonseizure;;;;;
8.566.260;6320;1535126860,00;11:07:40,00;1580;0;nonseizure;;;;;
8.527.832;6321;1535126860,25;11:07:40,25;1580,25;0;nonseizure;;;;;
8.516.304;6322;1535126860,50;11:07:40,50;1580,5;0;nonseizure;;;;;
8.475.313;6323;1535126860,75;11:07:40,75;1580,75;0;nonseizure;;;;;
8.452.256;6324;1535126861,00;11:07:41,00;1581;0;nonseizure;;;;;
8.427.918;6325;1535126861,25;11:07:41,25;1581,25;0;nonseizure;;;;;
8.416.390;6326;1535126861,50;11:07:41,50;1581,5;0;nonseizure;;;;;
8.401.019;6327;1535126861,75;11:07:41,75;1581,75;0;nonseizure;;;;;
8.390.771;6328;1535126862,00;11:07:42,00;1582;0;nonseizure;;;;;
8.365.152;6329;1535126862,25;11:07:42,25;1582,25;0;nonseizure;;;;;
8.357.467;6330;1535126862,50;11:07:42,50;1582,5;0;nonseizure;;;;;
8.338.252;6331;1535126862,75;11:07:42,75;1582,75;0;nonseizure;;;;;
8.326.724;6332;1535126863,00;11:07:43,00;1583;0;nonseizure;;;;;
8.319.038;6333;1535126863,25;11:07:43,25;1583,25;0;nonseizure;;;;;
8.306.229;6334;1535126863,50;11:07:43,50;1583,5;0;nonseizure;;;;;
8.295.981;6335;1535126863,75;11:07:43,75;1583,75;0;nonseizure;;;;;
8.283.172;6336;1535126864,00;11:07:44,00;1584;0;nonseizure;;;;;
8.280.610;6337;1535126864,25;11:07:44,25;1584,25;0;nonseizure;;;;;
8.261.395;6338;1535126864,50;11:07:44,50;1584,5;0;nonseizure;;;;;
8.254.992;6339;1535126864,75;11:07:44,75;1584,75;0;nonseizure;;;;;
8.248.587;6340;1535126865,00;11:07:45,00;1585;0;nonseizure;;;;;
8.238.338;6341;1535126865,25;11:07:45,25;1585,25;0;nonseizure;;;;;
8.239.619;6342;1535126865,50;11:07:45,50;1585,5;0;nonseizure;;;;;
8.222.967;6343;1535126865,75;11:07:45,75;1585,75;0;nonseizure;;;;;
8.216.562;6344;1535126866,00;11:07:46,00;1586;0;nonseizure;;;;;
8.198.629;6345;1535126866,25;11:07:46,25;1586,25;0;nonseizure;;;;;
8.194.787;6346;1535126866,50;11:07:46,50;1586,5;0;nonseizure;;;;;
8.180.696;6347;1535126866,75;11:07:46,75;1586,75;0;nonseizure;;;;;
8.176.853;6348;1535126867,00;11:07:47,00;1587;0;nonseizure;;;;;
8.180.696;6349;1535126867,25;11:07:47,25;1587,25;0;nonseizure;;;;;
8.193.505;6350;1535126867,50;11:07:47,50;1587,5;0;nonseizure;;;;;
8.206.315;6351;1535126867,75;11:07:47,75;1587,75;0;nonseizure;;;;;
8.210.158;6352;1535126868,00;11:07:48,00;1588;0;nonseizure;;;;;
8.202.473;6353;1535126868,25;11:07:48,25;1588,25;0;nonseizure;;;;;
8.197.349;6354;1535126868,50;11:07:48,50;1588,5;0;nonseizure;;;;;
8.176.853;6355;1535126868,75;11:07:48,75;1588,75;0;nonseizure;;;;;
8.162.763;6356;1535126869,00;11:07:49,00;1589;0;nonseizure;;;;;
8.153.796;6357;1535126869,25;11:07:49,25;1589,25;0;nonseizure;;;;;
8.138.425;6358;1535126869,50;11:07:49,50;1589,5;0;nonseizure;;;;;
8.124.334;6359;1535126869,75;11:07:49,75;1589,75;0;nonseizure;;;;;
8.115.368;6360;1535126870,00;11:07:50,00;1590;0;nonseizure;;;;;
8.105.121;6361;1535126870,25;11:07:50,25;1590,25;0;nonseizure;;;;;
8.101.277;6362;1535126870,50;11:07:50,50;1590,5;0;nonseizure;;;;;
8.096.154;6363;1535126870,75;11:07:50,75;1590,75;0;nonseizure;;;;;
8.088.469;6364;1535126871,00;11:07:51,00;1591;0;nonseizure;;;;;
8.076.940;6365;1535126871,25;11:07:51,25;1591,25;0;nonseizure;;;;;
8.073.097;6366;1535126871,50;11:07:51,50;1591,5;0;nonseizure;;;;;
8.071.815;6367;1535126871,75;11:07:51,75;1591,75;0;nonseizure;;;;;
8.082.064;6368;1535126872,00;11:07:52,00;1592;0;nonseizure;;;;;
8.099.997;6369;1535126872,25;11:07:52,25;1592,25;0;nonseizure;;;;;
8.115.368;6370;1535126872,50;11:07:52,50;1592,5;0;nonseizure;;;;;
8.120.492;6371;1535126872,75;11:07:52,75;1592,75;0;nonseizure;;;;;
8.140.986;6372;1535126873,00;11:07:53,00;1593;0;nonseizure;;;;;
8.203.753;6373;1535126873,25;11:07:53,25;1593,25;0;nonseizure;;;;;
8.284.452;6374;1535126873,50;11:07:53,50;1593,5;0;nonseizure;;;;;
8.344.657;6375;1535126873,75;11:07:53,75;1593,75;0;nonseizure;;;;;
8.362.591;6376;1535126874,00;11:07:54,00;1594;0;nonseizure;;;;;
8.347.219;6377;1535126874,25;11:07:54,25;1594,25;0;nonseizure;;;;;
8.331.848;6378;1535126874,50;11:07:54,50;1594,5;0;nonseizure;;;;;
8.303.667;6379;1535126874,75;11:07:54,75;1594,75;0;nonseizure;;;;;
8.272.924;6380;1535126875,00;11:07:55,00;1595;0;nonseizure;;;;;
8.244.743;6381;1535126875,25;11:07:55,25;1595,25;0;nonseizure;;;;;
8.224.248;6382;1535126875,50;11:07:55,50;1595,5;0;nonseizure;;;;;
8.197.349;6383;1535126875,75;11:07:55,75;1595,75;0;nonseizure;;;;;
8.185.820;6384;1535126876,00;11:07:56,00;1596;0;nonseizure;;;;;
8.170.448;6385;1535126876,25;11:07:56,25;1596,25;0;nonseizure;;;;;
8.156.359;6386;1535126876,50;11:07:56,50;1596,5;0;nonseizure;;;;;
8.140.986;6387;1535126876,75;11:07:56,75;1596,75;0;nonseizure;;;;;
8.128.178;6388;1535126877,00;11:07:57,00;1597;0;nonseizure;;;;;
8.112.806;6389;1535126877,25;11:07:57,25;1597,25;0;nonseizure;;;;;
8.108.963;6390;1535126877,50;11:07:57,50;1597,5;0;nonseizure;;;;;
8.102.558;6391;1535126877,75;11:07:57,75;1597,75;0;nonseizure;;;;;
8.091.030;6392;1535126878,00;11:07:58,00;1598;0;nonseizure;;;;;
8.085.906;6393;1535126878,25;11:07:58,25;1598,25;0;nonseizure;;;;;
8.083.344;6394;1535126878,50;11:07:58,50;1598,5;0;nonseizure;;;;;
8.071.815;6395;1535126878,75;11:07:58,75;1598,75;0;nonseizure;;;;;
8.059.007;6396;1535126879,00;11:07:59,00;1599;0;nonseizure;;;;;
8.057.726;6397;1535126879,25;11:07:59,25;1599,25;0;nonseizure;;;;;
8.047.478;6398;1535126879,50;11:07:59,50;1599,5;0;nonseizure;;;;;
8.038.511;6399;1535126879,75;11:07:59,75;1599,75;0;nonseizure;;;;;
8.026.982;6400;1535126880,00;11:08:00,00;1600;0;nonseizure;;;;;
8.021.859;6401;1535126880,25;11:08:00,25;1600,25;0;nonseizure;;;;;
8.024.421;6402;1535126880,50;11:08:00,50;1600,5;0;nonseizure;;;;;
8.012.893;6403;1535126880,75;11:08:00,75;1600,75;0;nonseizure;;;;;
8.000.083;6404;1535126881,00;11:08:01,00;1601;0;nonseizure;;;;;
8.000.083;6405;1535126881,25;11:08:01,25;1601,25;0;nonseizure;;;;;
7.984.712;6406;1535126881,50;11:08:01,50;1601,5;0;nonseizure;;;;;
7.983.431;6407;1535126881,75;11:08:01,75;1601,75;0;nonseizure;;;;;
7.975.745;6408;1535126882,00;11:08:02,00;1602;0;nonseizure;;;;;
7.961.655;6409;1535126882,25;11:08:02,25;1602,25;0;nonseizure;;;;;
7.962.935;6410;1535126882,50;11:08:02,50;1602,5;0;nonseizure;;;;;
7.946.283;6411;1535126882,75;11:08:02,75;1602,75;0;nonseizure;;;;;
7.945.002;6412;1535126883,00;11:08:03,00;1603;0;nonseizure;;;;;
7.937.316;6413;1535126883,25;11:08:03,25;1603,25;0;nonseizure;;;;;
7.925.788;6414;1535126883,50;11:08:03,50;1603,5;0;nonseizure;;;;;
7.923.289;6415;1535126883,75;11:08:03,75;1603,75;0;nonseizure;;;;;
7.923.289;6416;1535126884,00;11:08:04,00;1604;0;nonseizure;;;;;
7.905.355;6417;1535126884,25;11:08:04,25;1604,25;0;nonseizure;;;;;
7.906.637;6418;1535126884,50;11:08:04,50;1604,5;0;nonseizure;;;;;
7.902.794;6419;1535126884,75;11:08:04,75;1604,75;0;nonseizure;;;;;
7.892.546;6420;1535126885,00;11:08:05,00;1605;0;nonseizure;;;;;
7.882.298;6421;1535126885,25;11:08:05,25;1605,25;0;nonseizure;;;;;
7.883.580;6422;1535126885,50;11:08:05,50;1605,5;0;nonseizure;;;;;
7.879.737;6423;1535126885,75;11:08:05,75;1605,75;0;nonseizure;;;;;
7.872.051;6424;1535126886,00;11:08:06,00;1606;0;nonseizure;;;;;
7.859.241;6425;1535126886,25;11:08:06,25;1606,25;0;nonseizure;;;;;
7.852.837;6426;1535126886,50;11:08:06,50;1606,5;0;nonseizure;;;;;
7.860.523;6427;1535126886,75;11:08:06,75;1606,75;0;nonseizure;;;;;
7.842.589;6428;1535126887,00;11:08:07,00;1607;0;nonseizure;;;;;
7.837.466;6429;1535126887,25;11:08:07,25;1607,25;0;nonseizure;;;;;
7.831.061;6430;1535126887,50;11:08:07,50;1607,5;0;nonseizure;;;;;
7.819.532;6431;1535126887,75;11:08:07,75;1607,75;0;nonseizure;;;;;
7.814.409;6432;1535126888,00;11:08:08,00;1608;0;nonseizure;;;;;
7.804.161;6433;1535126888,25;11:08:08,25;1608,25;0;nonseizure;;;;;
7.802.880;6434;1535126888,50;11:08:08,50;1608,5;0;nonseizure;;;;;
7.797.756;6435;1535126888,75;11:08:08,75;1608,75;0;nonseizure;;;;;
7.791.351;6436;1535126889,00;11:08:09,00;1609;0;nonseizure;;;;;
7.782.385;6437;1535126889,25;11:08:09,25;1609,25;0;nonseizure;;;;;
7.774.699;6438;1535126889,50;11:08:09,50;1609,5;0;nonseizure;;;;;
7.774.699;6439;1535126889,75;11:08:09,75;1609,75;0;nonseizure;;;;;
7.767.014;6440;1535126890,00;11:08:10,00;1610;0;nonseizure;;;;;
7.756.766;6441;1535126890,25;11:08:10,25;1610,25;0;nonseizure;;;;;
7.752.923;6442;1535126890,50;11:08:10,50;1610,5;0;nonseizure;;;;;
7.746.519;6443;1535126890,75;11:08:10,75;1610,75;0;nonseizure;;;;;
7.741.395;6444;1535126891,00;11:08:11,00;1611;0;nonseizure;;;;;
7.736.271;6445;1535126891,25;11:08:11,25;1611,25;0;nonseizure;;;;;
7.732.428;6446;1535126891,50;11:08:11,50;1611,5;0;nonseizure;;;;;
7.728.585;6447;1535126891,75;11:08:11,75;1611,75;0;nonseizure;;;;;
7.722.180;6448;1535126892,00;11:08:12,00;1612;0;nonseizure;;;;;
7.717.057;6449;1535126892,25;11:08:12,25;1612,25;0;nonseizure;;;;;
7.714.495;6450;1535126892,50;11:08:12,50;1612,5;0;nonseizure;;;;;
7.711.933;6451;1535126892,75;11:08:12,75;1612,75;0;nonseizure;;;;;
7.708.090;6452;1535126893,00;11:08:13,00;1613;0;nonseizure;;;;;
7.709.371;6453;1535126893,25;11:08:13,25;1613,25;0;nonseizure;;;;;
7.704.247;6454;1535126893,50;11:08:13,50;1613,5;0;nonseizure;;;;;
7.701.685;6455;1535126893,75;11:08:13,75;1613,75;0;nonseizure;;;;;
7.695.281;6456;1535126894,00;11:08:14,00;1614;0;nonseizure;;;;;
7.690.157;6457;1535126894,25;11:08:14,25;1614,25;0;nonseizure;;;;;
7.683.752;6458;1535126894,50;11:08:14,50;1614,5;0;nonseizure;;;;;
7.670.943;6459;1535126894,75;11:08:14,75;1614,75;0;nonseizure;;;;;
7.672.224;6460;1535126895,00;11:08:15,00;1615;0;nonseizure;;;;;
7.665.819;6461;1535126895,25;11:08:15,25;1615,25;0;nonseizure;;;;;
7.655.571;6462;1535126895,50;11:08:15,50;1615,5;0;nonseizure;;;;;
7.645.324;6463;1535126895,75;11:08:15,75;1615,75;0;nonseizure;;;;;
7.641.481;6464;1535126896,00;11:08:16,00;1616;0;nonseizure;;;;;
7.629.952;6465;1535126896,25;11:08:16,25;1616,25;0;nonseizure;;;;;
7.620.986;6466;1535126896,50;11:08:16,50;1616,5;0;nonseizure;;;;;
7.618.424;6467;1535126896,75;11:08:16,75;1616,75;0;nonseizure;;;;;
7.610.738;6468;1535126897,00;11:08:17,00;1617;0;nonseizure;;;;;
7.604.333;6469;1535126897,25;11:08:17,25;1617,25;0;nonseizure;;;;;
7.604.333;6470;1535126897,50;11:08:17,50;1617,5;0;nonseizure;;;;;
7.613.300;6471;1535126897,75;11:08:17,75;1617,75;0;nonseizure;;;;;
7.622.267;6472;1535126898,00;11:08:18,00;1618;0;nonseizure;;;;;
7.623.548;6473;1535126898,25;11:08:18,25;1618,25;0;nonseizure;;;;;
7.624.829;6474;1535126898,50;11:08:18,50;1618,5;0;nonseizure;;;;;
7.618.424;6475;1535126898,75;11:08:18,75;1618,75;0;nonseizure;;;;;
7.612.019;6476;1535126899,00;11:08:19,00;1619;0;nonseizure;;;;;
7.605.615;6477;1535126899,25;11:08:19,25;1619,25;0;nonseizure;;;;;
7.595.367;6478;1535126899,50;11:08:19,50;1619,5;0;nonseizure;;;;;
7.585.119;6479;1535126899,75;11:08:19,75;1619,75;0;nonseizure;;;;;
7.585.119;6480;1535126900,00;11:08:20,00;1620;0;nonseizure;;;;;
7.572.310;6481;1535126900,25;11:08:20,25;1620,25;0;nonseizure;;;;;
7.581.276;6482;1535126900,50;11:08:20,50;1620,5;0;nonseizure;;;;;
7.569.748;6483;1535126900,75;11:08:20,75;1620,75;0;nonseizure;;;;;
7.565.905;6484;1535126901,00;11:08:21,00;1621;0;nonseizure;;;;;
7.556.939;6485;1535126901,25;11:08:21,25;1621,25;0;nonseizure;;;;;
7.551.815;6486;1535126901,50;11:08:21,50;1621,5;0;nonseizure;;;;;
7.549.253;6487;1535126901,75;11:08:21,75;1621,75;0;nonseizure;;;;;
7.554.377;6488;1535126902,00;11:08:22,00;1622;0;nonseizure;;;;;
7.572.310;6489;1535126902,25;11:08:22,25;1622,25;0;nonseizure;;;;;
7.603.053;6490;1535126902,50;11:08:22,50;1622,5;0;nonseizure;;;;;
7.638.919;6491;1535126902,75;11:08:22,75;1622,75;0;nonseizure;;;;;
7.658.133;6492;1535126903,00;11:08:23,00;1623;0;nonseizure;;;;;
7.659.414;6493;1535126903,25;11:08:23,25;1623,25;0;nonseizure;;;;;
7.653.009;6494;1535126903,50;11:08:23,50;1623,5;0;nonseizure;;;;;
7.642.762;6495;1535126903,75;11:08:23,75;1623,75;0;nonseizure;;;;;
7.629.952;6496;1535126904,00;11:08:24,00;1624;0;nonseizure;;;;;
7.612.019;6497;1535126904,25;11:08:24,25;1624,25;0;nonseizure;;;;;
7.600.491;6498;1535126904,50;11:08:24,50;1624,5;0;nonseizure;;;;;
7.597.929;6499;1535126904,75;11:08:24,75;1624,75;0;nonseizure;;;;;
7.578.714;6500;1535126905,00;11:08:25,00;1625;0;nonseizure;;;;;
7.569.748;6501;1535126905,25;11:08:25,25;1625,25;0;nonseizure;;;;;
7.565.905;6502;1535126905,50;11:08:25,50;1625,5;0;nonseizure;;;;;
7.558.219;6503;1535126905,75;11:08:25,75;1625,75;0;nonseizure;;;;;
7.555.657;6504;1535126906,00;11:08:26,00;1626;0;nonseizure;;;;;
7.539.005;6505;1535126906,25;11:08:26,25;1626,25;0;nonseizure;;;;;
7.537.724;6506;1535126906,50;11:08:26,50;1626,5;0;nonseizure;;;;;
7.532.600;6507;1535126906,75;11:08:26,75;1626,75;0;nonseizure;;;;;
7.528.758;6508;1535126907,00;11:08:27,00;1627;0;nonseizure;;;;;
7.514.668;6509;1535126907,25;11:08:27,25;1627,25;0;nonseizure;;;;;
7.512.105;6510;1535126907,50;11:08:27,50;1627,5;0;nonseizure;;;;;
7.505.701;6511;1535126907,75;11:08:27,75;1627,75;0;nonseizure;;;;;
7.500.577;6512;1535126908,00;11:08:28,00;1628;0;nonseizure;;;;;
7.490.329;6513;1535126908,25;11:08:28,25;1628,25;0;nonseizure;;;;;
7.485.206;6514;1535126908,50;11:08:28,50;1628,5;0;nonseizure;;;;;
7.481.363;6515;1535126908,75;11:08:28,75;1628,75;0;nonseizure;;;;;
7.473.677;6516;1535126909,00;11:08:29,00;1629;0;nonseizure;;;;;
7.467.272;6517;1535126909,25;11:08:29,25;1629,25;0;nonseizure;;;;;
7.462.149;6518;1535126909,50;11:08:29,50;1629,5;0;nonseizure;;;;;
7.451.901;6519;1535126909,75;11:08:29,75;1629,75;0;nonseizure;;;;;
7.449.339;6520;1535126910,00;11:08:30,00;1630;0;nonseizure;;;;;
7.439.092;6521;1535126910,25;11:08:30,25;1630,25;0;nonseizure;;;;;
7.433.968;6522;1535126910,50;11:08:30,50;1630,5;0;nonseizure;;;;;
7.447.199;6523;1535126910,75;11:08:30,75;1630,75;0;nonseizure;;;;;
7.468.975;6524;1535126911,00;11:08:31,00;1631;0;nonseizure;;;;;
7.498.436;6525;1535126911,25;11:08:31,25;1631,25;0;nonseizure;;;;;
7.516.370;6526;1535126911,50;11:08:31,50;1631,5;0;nonseizure;;;;;
